song_ID,title,singer,total,senti_ID
4952,Watching Over You,Kari Kimmel,2133,0.7142857142857143
4953,The Hampster Dance Song,Hampton the Hampster,104220,0.7692307692307693
4954,Girlfriend,Avril Lavigne,10544,1.0
4955,Ai No Corrida,Emile & Images,1084,0.8461538461538461
4956,Suave (Kiss Me),Pitbull，Nayer，Mohombi,1339,0.6
4957,一直很安静（电视剧《仙剑奇侠传》插曲）,阿桑,68632,0.8888888888888888
4958,Butterflies,Zendaya,5972,0.7333333333333333
4959,Yalla,Inna,1425,0.8461538461538461
4960,小传奇,Mr.,4027,0.7142857142857143
4961,GIAO GIAO(ORIGINAL MIX),BBC,1295,0.875
4962,木ノ叶の午后,六三四,1238,0.9285714285714286
4963,当年情（电影《英雄本色》主题曲）,张国荣,15806,0.7272727272727273
4964,Lion,hvob,3178,0.8666666666666667
4965,I Found You,KOKIA,1683,0.8333333333333334
4966,咸鱼,五月天,2533,0.8
4967,千年等一回（电视剧《新白娘子传奇》主题曲）,高胜美,22254,0.8
4968,Hallucinations,R3hab，R I T U A L,2630,0.9
4969,夜车（Cover 曾轶可）,刘安琪,1433,0.8666666666666667
4970,Roar,Katy Perry,1351,0.9230769230769231
4971,就这样,李荣浩,1465,0.6666666666666666
4972,It's Ok,DJ Maxwell,34665,1.0
4973,Wannabe (Spice Girls Cover),Unlike Pluto，Joanna Jones,32804,1.0
4974,You'd Be So Nice to Come Home To,Eddie Higgins Quartet,2456,0.8
4975,时代在召唤（第二套全国中学生广播体操）,群星,37650,0.8
4976,A Lovely Way To Spend An Evening,Eddie Higgins Trio,3113,0.9090909090909091
4977,的,兔裹煎蛋卷,6278,0.5454545454545454
4978,Boss Mode,Knife Party,4924,0.9
4979,歌,张玮玮,1727,0.8
4980,Closer,The Chainsmokers，Halsey,77945,0.75
4981,Groovin’,Jeff Bernat,3061,1.0
4982,董小姐,宋冬野,39504,0.75
4983,Prelude: Per Aspera Ad Astra,Alnea,1334,0.8666666666666667
4984,Moon Shines Red,Jamie McDell,4577,1.0
4985,No Other Reason,冷炫忱Curtis,8439,0.6666666666666666
4986,See It Again,Loud Luxury,29920,1.0
4987,Without You(DZ&PS￥.P)[Prod.Breezy],Higher Brothers,10237,0.7272727272727273
4988,Autumn rain（未修改版）,3_key,6121,0.7142857142857143
4989,Summer Fantasy~,傅许,11861,0.0
4990,Blue Sky Athletics (Bonus Track),横田真人,12702,1.0
4991,Mélancolie,Endless Melancholy,1695,0.8
4992,Chances,Mesto，Brielle Von Hugel,5308,0.8571428571428571
4993,Just Be Friends -Piano Ver.-,森晴义，koma'n,1875,0.9090909090909091
4994,浮生,徐海俏,5979,0.75
4995,Theme From Superman,John Williams,2327,0.8571428571428571
4996,Find You,HIDDN，Beatrich,9192,0.8333333333333334
4997,Crazy Dream,Tom Misch，Loyle Carner,1418,0.9166666666666666
4998,My Way,Calvin Harris,10797,1.0
4999,Stay Gold,広橋真紀子,3647,0.9090909090909091
5000,三人游,方大同,23608,1.0
5001,桜の树の下,KOKIA,3193,0.8666666666666667
5002,小狐狸,郭采洁,1431,0.875
5003,Undo,Sanna Nielsen,30246,0.8333333333333334
5004,河,池田綾子,1669,0.9333333333333333
5005,我的宣言（My Vow）,周柏豪,5772,1.0
5006,grey is my death,deAd,3074,0.6666666666666666
5007,秘密,Before the Sunrise,1197,0.5
5008,W.O.M.W,C-BLOCK,1133,0.7692307692307693
5009,Alive,Alex Skrindo,1480,1.0
5010,GQ,Lola Coca,35205,1.0
5011,随心,张国荣,1230,0.6666666666666666
5012,PLANET,ラムジ,126796,0.8
5013,쉬는날이야,조융，MOJO PROJECT，두왑사운즈,2205,1.0
5014,隧道,惘闻,1051,1.0
5015,She,Groove Coverage,53520,0.7777777777777778
5016,Gorilla,Will Sparks，Tyron Hapi，Luciana,1229,1.0
5017,you cried as loud as you could but nobody heard,WRAITH,10288,0.8
5018,月华沉梦,慕寒,5429,0.6666666666666666
5019,Lights,Alex Skrindo,1421,1.0
5020,明明很爱你,品冠，梁静茹,2138,0.75
5021,1440,Ólafur Arnalds,1054,0.0
5022,头发乱了,张学友,4913,1.0
5023,Azure,OrO,1640,0.9230769230769231
5024,忽然之间,莫文蔚,1408,0.8666666666666667
5025,美好事物,房东的猫,34160,0.6428571428571429
5026,Rolling In The Deep,Adele,28155,1.0
5027,Lil' Goldfish,まりか,32827,0.8
5028,J'adore,TomLeevis,5021,0.6923076923076923
5029,The Circle Of Life,Carmen Twillie，Lebo M.,1235,0.75
5030,节气歌《随眠》（14年旧版）,泥鳅Niko,3930,0.9333333333333333
5031,Send Me Away,Truslow,4573,0.9166666666666666
5032,“冬のソナタ”~初めから今まで,中村由利子,4075,0.7142857142857143
5033,Try,Colbie Caillat,70737,0.9230769230769231
5034,Here We Go,Will Sparks,1097,1.0
5035,One Mississippi,Zara Larsson,3589,0.9333333333333333
5036,Hollywood,Vintage Culture,4278,0.6666666666666666
5037,Someone Like You,Adele,50296,0.9285714285714286
5038,红,张国荣,2206,0.8461538461538461
5039,Say My Name,Tove Styrke,3316,1.0
5040,Never Let You Go,Carda，Maddy Tab,3548,0.4
5041,Get Down (Original Mix),Tiësto，Tony Junior,3446,0.8333333333333334
5042,风居住的街道（Piano ver）,饭碗的彼岸,27244,0.875
5043,陶然四季,橙翼,1739,0.9285714285714286
5044,Such Fun,Tobu,3836,0.6666666666666666
5045,Sinkin' Soon,Norah Jones,1134,0.6
5046,阳だまりにて和む猫,Falcom Sound Team jdk,3324,0.6428571428571429
5047,Perfect Stranger,Hechmann，Carla V,2877,0.6666666666666666
5048,Reality,Richard Sanderson,3493,0.6666666666666666
5049,シドのテストコース,伊藤賢治,1749,0.9285714285714286
5050,停格（Frozen）,蔡健雅,34796,1.0
5051,而我知道,五月天,1702,1.0
5052,END THEME,天門,4458,0.8333333333333334
5053,Forgot Me Nots,Patrice Rushen,2233,0.8
5054,I can't marry you now（feat.MC法老）,Lil Andy，法老,1028,0.9333333333333333
5055,Hello,Adele,86948,0.8666666666666667
5056,나만 (Just Me),Sora，Soundhood,1042,1.0
5057,Assassin's Creed IV Black Flag Main Theme（刺客信条4：黑旗 主题曲）,Brian Tyler,4447,0.9166666666666666
5058,Crush,David Archuleta,2613,0.7777777777777778
5059,逆さまの蝶（地狱少女主题曲）,SNoW,10102,0.8461538461538461
5060,Heart of hearts,Pg.lost,2335,0.8333333333333334
5061,Sexy Mama,Mario Bischin,1535,0.7692307692307693
5062,画意,王菀之,1541,0.8
5063,梦到内河,张国荣,1174,0.875
5064,winter bokeh,idealism，jinsang,10411,0.75
5065,Dear Love,OBroject，아형,2037,0.875
5066,Legends Never Die-2017英雄联盟全球总决赛主题曲,Against the Current,113857,0.75
5067,I AM A LIAR,tothegood,1529,0.7692307692307693
5068,Me and Mrs. Jones,Michael Bublé,1006,0.7777777777777778
5069,Wildest Dreams (Extended Mix),Vijay & Sofia Zlatko，Tania Zygar,4924,0.8888888888888888
5070,Blow Your Mind (Mwah),Dua Lipa,2470,1.0
5071,Beautiful Now,Zedd，Jon Bellion,49097,1.0
5072,wa1c oo,Nunu,3892,0.8666666666666667
5073,三亩水田,蚂蚁先生,2522,1.0
5074,ふたたび,久石譲,1192,0.8461538461538461
5075,pretty woman,Roy Orbison,6926,0.8181818181818182
5076,最美情侣,白小白,74238,0.9166666666666666
5077,Cappuccino,萧亚轩,1728,0.8666666666666667
5078,Your Love Shot Me Down (Radio Edit),Pawl,6838,0.7692307692307693
5079,잘 지내니 좀 어떠니（过得好吗 怎么样）,좋아서 하는 밴드,1515,0.8571428571428571
5080,Notorious (Original mix),Malaa,1629,1.0
5081,What I Know,Isaac Sakima，AObeats,2473,0.75
5082,Sad Story (Out Of Luck),Merk & Kremont,2808,0.6666666666666666
5083,夏风,だ,1154,1.0
5084,Chasing Pavements,Adele,6274,0.8461538461538461
5085,Everybody,Ingrid Michaelson,36280,0.6666666666666666
5086,来日方长（电影《我不是潘金莲》方圆版推广曲）,薛之谦，黄龄,56233,0.8571428571428571
5087,Vans,Luke Da Duke,1195,1.0
5088,Idfc (Tarro Remix),Tarro，Blackbear,1063,1.0
5089,You Are Not Alone,Michael Jackson,35250,0.9285714285714286
5090,The Way We Are,Remady,3692,0.8333333333333334
5091,Mic Check,GTA，TJR,1596,0.7857142857142857
5092,Remember You,Starix​，Ahxello,1905,0.7333333333333333
5093,walk with me,tymú,3918,0.7333333333333333
5094,Opus 37,Dustin O'Halloran,2363,0.75
5095,Can't Fight It (Extended Mix),Quintino，Cheat Codes,1586,1.0
5096,玛丽医生(乡村民谣版),Various Artists,6572,0.8571428571428571
5097,Work (R3hab Remix),Rihanna，R3hab，Drake,13211,1.0
5098,芳华绝代,梅艳芳，张国荣,4763,0.8571428571428571
5099,New York City,Norah Jones，Peter Malick,3511,0.9285714285714286
5100,Hello,Barbara Opsomer,8837,0.8181818181818182
5101,花枝春野,不才,7950,0.8
5102,如果没有你（电视剧《浪漫满屋》片尾曲）,莫文蔚,25894,0.5454545454545454
5103,心加心,洛天依，阿良良木健,1334,0.7142857142857143
5104,Adore ,Jasmine Thompson，Ina Wroldsen,1107,0.8666666666666667
5105,你(吉他甜蜜版),林依晨,12718,1.0
5106,彼时天下有蝶,小曲儿,1567,1.0
5107,theme of SSS,ANANT-GARDE EYES,10320,0.875
5108,Liquid (Original Mix),R3AKTIV,2865,0.7142857142857143
5109,Breath and Life,Audio Machine,115568,0.5714285714285714
5110,Puuttuva palanen,Robin，Brädi,1362,0.7777777777777778
5111,After the Afterparty,Charli XCX，Lil Yachty,8858,1.0
5112,缘生意转,司夏，河图,3938,0.6923076923076923
5113,あいぞめ piano version（《地狱少女二笼》配乐）,高梨康治,3330,0.8571428571428571
5114,King,Zayde Wølf,8141,0.8571428571428571
5115,不需要眼泪的夏天,幼稚园杀手,4055,0.8181818181818182
5116,I Can't Stop,Bettye LaVette,2606,0.6
5117,I Want You to Know,Zedd，Selena Gomez,19830,0.7142857142857143
5118,金蛇狂舞 (中国传统民族音乐),中国广播民族乐团,6741,0.9230769230769231
5119,鳥の詩 ~（AIR）,車谷浩司,1953,0.9090909090909091
5120,봄이 되어줄게（成为你的春天）,郭泰勋，Gordak，J_ust,2357,0.8571428571428571
5121,LOVE ME LOVE ME (Japanese Ver.),WINNER,2371,1.0
5122,Rockabye,J.Fla,2326,0.6666666666666666
5123,사랑한대（One love）,Standing Egg，Windy,1448,0.8
5124,南,Jam,10346,0.8571428571428571
5125,退,蒋蒋,33077,0.9333333333333333
5126,爱你,汪昱名,6417,0.8
5127,open,yutaka hirasaka,5456,0.9333333333333333
5128,芳华绝代乱世佳人,梅艳芳，张国荣,1829,0.875
5129,豆浆油条,林俊杰,10182,0.7333333333333333
5130,No Roots,Alice Merton,10079,0.6428571428571429
5131,南山南,排骨教主,6526,0.8181818181818182
5132,月上瓜洲,贰婶,1390,0.8
5133,norway,菅野よう子,3022,0.8571428571428571
5134,Heist,Noisestorm,19223,0.7333333333333333
5135,Salma,Go! Save The Hostages!,2221,1.0
5136,香飘飘,香香,1252,0.8666666666666667
5137,崂山道士,马思唯,18977,1.0
5138,See the Loco,Blue Eyelids,6315,0.7692307692307693
5139,终于明白（电视剧《仙剑奇侠传》片尾曲）,动力火车,4063,1.0
5140,想你想你（Cover：Fifth Harmony、Kid Ink）,雄鹰高飞,3546,0.6
5141,pure imagination (dotan negrin x prismatic mantis flip),future james，dotan negrin，prismatic mantis,10967,0.75
5142,祝!恋ばな成就!,増田俊郎,1798,0.625
5143,Don't Let Me Fall,Lenka,1071,1.0
5144,Ghostboy,Robotaki，Claire Ridgely,1006,0.7857142857142857
5145,ひとり,増田俊郎,2746,0.9230769230769231
5146,女生徒（太宰治「女生徒」より）,藤井久美,10522,0.7142857142857143
5147,Be Alright,Ariana Grande,2870,0.5
5148,Something Just Like This,Anthony Keyrouz，Romy Wave,43837,0.8666666666666667
5149,嘿，抬头！ ,贰佰,32561,0.7333333333333333
5150,Tie you Up ,Angelika Vee,1864,0.8
5151,命硬,杨千嬅,2480,0.8181818181818182
5152,天德池里丢东西 (Inst),T2o,1106,1.0
5153,何以清尘,慕寒,1497,0.8
5154,鱼,陈绮贞,26167,0.8
5155,不爱我,陈僖仪,4971,1.0
5156,We All Want the Same Thing,Rixton,6382,0.8
5157,물감（染料）,MoonMoon,2231,1.0
5158,Show Me Your Bba Sae,DJ Hanmin，Ingram Jones,6228,1.0
5159,캉캉!!（Can Can）,群星,3983,0.9285714285714286
5160,Shadows,it's different，Miss Mary,1854,1.0
5161,infinity II,Kanashi,5641,0.7692307692307693
5162,Knock Knock,Lenka,1115,0.8333333333333334
5163,A Song For The Morning Star,Endless Melancholy,1157,0.5
5164,O‘Neill - 卡农钢琴小提琴版,dylanf,2211,0.7272727272727273
5165,New Years End,God Is An Astronaut,4628,1.0
5166,何去何从之阿飞正传,张国荣,1630,0.5384615384615384
5167,烟霞,容祖儿,19321,0.8333333333333334
5168,ハートアップ（Heart Up）,絢香，三浦大知,1899,0.9
5169,今生今世 遥不可及,李健,1190,0.6666666666666666
5170,Hello (Original Mix),Habstrakt,1250,1.0
5171,女孩,李荣浩,3556,0.8571428571428571
5172,还能孩子多久(温柔坚强版),曾轶可,1482,0.6923076923076923
5173,Like You,Tatiana Manaois,1672,0.7857142857142857
5174,It Isn't Like You,Frances,3361,0.8333333333333334
5175,整座城市的安慰,陈势安,10769,0.7
5176,Home Again,Darone,3858,1.0
5177,Иногда тишина - убийственный звук,Ridiculous Tears,1198,0.6428571428571429
5178,Daddy DJ - Crazy Frog Video Mix,Crazy Frog,7309,0.9
5179,高飞大師20岁,少女抛尸案,1112,0.8
5180,Toca Toca (Radio Edit),Fly Project,25025,1.0
5181,依兰爱情故事,方磊,11557,0.9
5182,春待ちクローバー（TV动画《One Room》ED1 / TVアニメ「One Room」第1~4話主題歌）,M・A・O,1444,0.8571428571428571
5183,当爱已成往事(霸王别姬 电影插曲)（电影《霸王别姬》主题曲）,张国荣,87606,0.6666666666666666
5184,Cheap Thrills (Damned x Jakoban Remix),Damned，Jakoban，Sia,2424,0.6666666666666666
5185,Voices (Extended Mix),KSHMR，Will Sparks,1121,0.9166666666666666
5186,最佳歌手,许嵩,133089,0.75
5187,城市之光,冯佳界,1906,0.8
5188,i hate you,yung tengu,2271,1.0
5189,Move Like U Stole It,ZZ Ward,2157,1.0
5190,Hymn,Kesha,2505,0.8
5191,我是你的谁,草鱼欣,2504,0.8
5192,ミレナリオ（TV动画《魔法科高校的劣等生》ED1 / TVアニメ「魔法科高校の劣等生」ED）,ELISA,1950,0.8571428571428571
5193,一叶子,林键标,3501,0.625
5194,おなじ話,ef，96,10129,1.0
5195,Lay Me Down,Sam Smith,4090,0.7
5196,晚安.重庆,莫倪moni,1552,0.9
5197,Texas,Lights & Motion,1475,0.6666666666666666
5198,Because of You,Josh Vietti,49592,0.8666666666666667
5199,Disarm You (Illenium Remix),ILLENIUM，Kaskade，Ilsey,1752,0.625
5200,blue blossoms,久遠,2204,0.8
5201,Alive (Original Mix),Krewella,11175,1.0
5202,星座,王力宏,3326,0.5
5203,Blurred Lines,Robin Thicke，T.I.，Pharrell Williams,23979,1.0
5204,The Hardest Mistakes (Popkong Mix) [feat. Cassadee Pope] - remix,I See Stars,1333,0.7272727272727273
5205,Changing [Goldsmyth Edition],SIGMA，Paloma Faith,29310,0.8461538461538461
5206,Colourful,Virginia To Vegas,11042,0.875
5207,Out of Breath,Jared Lee,31015,0.8333333333333334
5208,超喜欢你,飞轮海,7727,0.9285714285714286
5209,もしもの日,タニザワトモフミ,3665,0.5
5210,Born a Stranger,Kan R. Gao,8004,0.8666666666666667
5211,YOU CAN'T,李迦南Doc,2306,0.8666666666666667
5212,turn back time,Autumn Leaves,2300,0.9285714285714286
5213,빙 고（Bingo）,乌龟组合,3642,1.0
5214,She Is My Sin,Nightwish,31124,0.875
5215,爱,莫文蔚,31956,0.8571428571428571
5216,Sober,Cheat Codes，Nicky Romero,7350,0.8461538461538461
5217,Rooftops,JJ Weeks Band，Tedashii,7200,1.0
5218,凉凉,张碧晨，陈奕夫，傲日其愣，唐倩,51453,0.8
5219,老巷（Cover 马天宇）,泥鳅Niko,1329,0.7857142857142857
5220,感同身受,林宥嘉,3825,0.7857142857142857
5221,Mi Gente (Kiko Franco & Jetlag Music Remix),Kiko Franco，Jetlag Music，J Balvin，Willy William,6845,0.8333333333333334
5222,Solo Dance,Martin Jensen,36147,1.0
5223,SCREAMING INSIDE,GONE42DAY,2451,0.8
5224,唯独你是不可取替,林二汶,11437,1.0
5225,Snuff,Slipknot,3426,0.8
5226,Frontier (Cargo Remix),Cargo，VINAI，SCNDL,18642,0.8888888888888888
5227,Give Me Some Sunshine,Suraj Jagan，harman Joshi,5867,0.9
5228,夢と葉桜,ヲタみん,2537,0.6666666666666666
5229,过客,是阿涵阿,28256,0.9285714285714286
5230,Eternity,Liquid Cinema,4169,0.8
5231,路过南京，路过你,江皓南,12494,0.8666666666666667
5232,让我偷偷看你,赵雷,20312,0.6153846153846154
5233,滚滚红尘（电影《滚滚红尘》主题曲）,陈淑桦,1017,0.875
5234,Powermove,Hardwell，Moksi,1445,1.0
5235,流星,郑钧,9180,0.8461538461538461
5236,I (Can't) See You,Wisp X,1658,0.7777777777777778
5237,扇子舞（Cover 蓝沁）,狐妖,1715,0.7
5238,乌兰巴托的夜,安来宁,10931,0.7333333333333333
5239,Theme from Mission: Impossible（《碟中谍》电影主题曲）,Danny Elfman,5822,0.7857142857142857
5240,生生世世爱（电视剧《仙剑奇侠传三》片头曲）,吴雨霏,28787,1.0
5241,Giao Giao哥,余轩，Giao,1371,0.875
5242,Zone,SAM F，JVZEL,4431,0.5
5243,Pretty Girl (Cheat Codes X CADE Remix),Cheat Codes，Maggie Lindemann，CADE,23308,0.7777777777777778
5244,祝你幸福,李荣浩,34403,0.8888888888888888
5245,Undress Rehearsal,Timeflies,18252,0.7857142857142857
5246,Sununga,Bê Ignacio,1358,0.8571428571428571
5247,A World Away (Original Mix),Inukshuk,1151,0.8461538461538461
5248,假装,陈雪凝,59670,1.0
5249,蜗牛,周杰伦,29680,0.8571428571428571
5250,穿越,林俊杰,2354,0.4
5251,涙が止まらないのは,藤田麻衣子,3034,0.8571428571428571
5252,When You Believe (Album Version),Mariah Carey，Whitney Houston,1315,0.7692307692307693
5253,Où est ma tête?,Pink Martini,1747,0.6666666666666666
5254,踏歌逐梦,H6，晴愔，以冬，哦漏QAQ，执素兮，李蚊香，清平，须臾，王朝，牙牙，佑旻，潇潇雨，辞洛，墨雨晨，千月兔，云雀Cream，倾夜，狐妖，小义学长，Ace组合，WH宇恒，爱唱歌的海涛，玄觞，小魂,2730,0.7692307692307693
5255,I DONT UNDERSTAND YOU,kriiq,1503,1.0
5256,猴子说(M&K Remix）,M&K，董子龙,4349,0.9
5257,ありがとう,幽閉サテライト,1205,1.0
5258,Most Girls,Hailee Steinfeld,1448,0.8461538461538461
5259,Emerald Sword,Rhapsody of Fire,2224,1.0
5260,浮游于梦,忘乡,1151,0.875
5261,My Medicine,The Pretty Reckless,2708,0.75
5262,初恋旧爱新欢,RAiNBOW计划,18563,0.9166666666666666
5263,Giao Giao,Haiwee，Giao哥,7505,1.0
5264,Cantina Band,John Williams,2072,1.0
5265,Are you the one?,Timo Tolkki,5399,0.7272727272727273
5266,当你老了,莫文蔚,10804,0.7142857142857143
5267,安静的午后,Pianoboy高至豪,8833,0.9230769230769231
5268,Going Strong,Bailey Baker,14711,1.0
5269,The Mass,Era,55229,1.0
5270,Main Titles,Ramin Djawadi,5295,0.7142857142857143
5271,Samsara 2015,Martin Tungevaag,11583,0.9090909090909091
5272,The Misery,Sonata Arctica,1225,1.0
5273,对你爱不完,郭富城,4822,0.7857142857142857
5274,送你一朵山茶花,好妹妹,4397,1.0
5275,Levels (Radio Edit),Avicii,20694,0.75
5276,一人有一个梦想,黎瑞恩,2244,1.0
5277,Can't Hold Us,Macklemore，Macklemore & Ryan Lewis,4675,0.9230769230769231
5278,Nyan Cat,daniwellP,48542,0.8461538461538461
5279,烟火莲灯,玄觞，慕寒,3927,1.0
5280,Aftershock (Original Mix),Cash Cash，Jacquie Lee,5771,0.8
5281,Paper Stars,West Coast Massive，Cappa,6080,0.8571428571428571
5282,Immunize (feat. Liam Howlett),Pendulum,7067,1.0
5283,결절체（结晶体）,D.no,3792,0.8181818181818182
5284,风筝,MUABOSS，B.P.E,2629,0.7142857142857143
5285,Nom Nom Nom Nom Nom Nom Nom,Parry Gripp,34459,0.6428571428571429
5286,До Мурашек По Коже,Ebolabeats,2838,0.5333333333333333
5287,只想对你说,掌嘴，张雪飞，Lil-7,8393,0.8181818181818182
5288,此生不换（电视剧《仙剑奇侠传三》插曲）,青鸟飞鱼,32351,0.7692307692307693
5289,Why We Lose,Cartoon，Coleman Trapp,1818,0.9166666666666666
5290,We Are One (feat. Karin Lv),Terry Zhong,5484,1.0
5291,Sleeping In (Acoustic),Phil Good,15732,0.7142857142857143
5292,sleeping beauty (prod. by lonelyboy),YvngCrow,3573,0.5
5293,Am Pm,莫文蔚,2814,0.9333333333333333
5294,零,柯有伦,2725,1.0
5295,1992,Castles Sunk Below The Sea,1804,1.0
5296,怎么办,S.H.E,1177,0.8666666666666667
5297,How You Remind Me(ハウ_ユー_リマインド_ミー)（剧场版《海贼王：最强之敌Z》主题曲）,Avril Lavigne,1321,0.7142857142857143
